start_ts,user,session_duration,logon_on_own_pc_normal,logon_on_other_pc_normal,logon_on_own_pc_off_hour,logon_on_other_pc_off_hour,logon_hour,day_of_a_week,device_connects_on_own_pc,device_connects_on_other_pc,device_connects_on_own_pc_off_hour,device_connects_on_other_pc_off_hour,documents_copy_own_pc,documents_copy_other_pc,exe_files_copy_own_pc,exe_files_copy_other_pc,documents_copy_own_pc_off_hour,documents_copy_other_pc_off_hour,exe_files_copy_own_pc_off_hour,exe_files_copy_other_pc_off_hour,neutral_sites,job_search,hacking_sites,neutral_sites_off_hour,job_search_off_hour,hacking_sites_off_hour,total_emails,int_to_int_mails,int_to_out_mails,out_to_int_mails,out_to_out_mails,internal_recipients,external_recipients,distinct_bcc,mails_with_attachments,after_hour_mails,role,business_unit,functional_unit,department,team,O,C,E,A,N,class,type
1287539520,ABC0174,29640,1,0,1,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,149,0,0,13,0,0,15,13,0,0,2,16,10,3,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1287625920,ABC0174,29160,0,0,1,0,7,3,2,0,0,0,4,0,0,0,0,0,0,0,153,0,0,9,0,0,15,1,1,0,13,1,27,4,0,4,Salesman,1,5,2,1,15,41,34,13,32,0,0
1287712860,ABC0174,28740,1,0,1,0,7,4,1,0,0,0,5,0,0,0,0,0,0,0,159,0,0,3,0,0,15,9,1,0,5,14,14,3,2,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1287972120,ABC0174,28560,1,0,1,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,159,0,0,3,0,0,15,12,1,0,2,22,5,3,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1288058160,ABC0174,29580,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,11,0,0,15,14,0,0,1,22,4,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1288144920,ABC0174,28680,1,0,1,0,7,2,2,0,0,0,5,0,0,0,0,0,0,0,151,3,0,11,0,0,15,5,0,0,10,8,29,4,5,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1288231260,ABC0174,28740,1,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,158,10,0,4,0,0,15,13,0,0,2,23,6,4,0,15,Salesman,1,5,2,1,15,41,34,13,32,1,2
1288317660,ABC0174,29400,1,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,160,10,0,2,0,0,15,6,0,0,9,7,20,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1288576980,ABC0174,28440,1,0,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,160,1,0,2,0,0,15,15,1,0,0,20,3,2,1,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1288663200,ABC0174,28680,1,0,1,0,7,1,2,0,0,0,2,0,0,0,0,0,0,0,148,10,0,14,0,0,15,11,0,0,4,18,13,4,2,3,Salesman,1,5,2,1,15,41,34,13,32,1,2
1288749720,ABC0174,28680,1,0,1,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,154,7,0,8,0,0,15,15,1,0,0,22,2,2,2,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1288835340,ABC0174,29460,0,0,1,0,7,3,2,0,1,0,5,0,0,0,0,0,0,0,154,1,0,8,1,0,15,11,0,0,4,16,11,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1288922400,ABC0174,28740,1,0,1,0,7,4,4,0,0,0,2,0,0,0,0,0,0,0,158,7,0,4,0,0,15,10,1,0,5,19,14,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289181780,ABC0174,28500,1,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,143,5,0,20,1,0,15,10,0,0,5,18,13,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289267880,ABC0174,28920,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,162,3,0,0,0,0,16,10,1,0,5,17,12,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289353680,ABC0174,29460,1,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,131,8,0,32,0,0,15,12,0,0,3,19,9,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289440800,ABC0174,28740,1,0,1,0,7,3,3,0,0,0,5,0,0,0,0,0,0,0,148,7,0,14,1,0,15,6,0,0,9,11,17,4,3,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289527320,ABC0174,29160,0,0,1,0,7,4,2,0,0,0,3,0,0,0,0,0,0,0,150,1,0,12,0,0,16,12,1,0,4,15,11,4,1,4,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289612940,ABC0174,30180,1,0,1,0,7,5,1,0,0,0,1,0,0,0,0,0,0,0,139,5,0,23,0,0,4,1,0,0,3,4,6,3,0,4,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289786520,ABC0174,28560,1,0,1,0,7,0,3,0,0,0,2,0,0,0,0,0,0,0,155,5,0,8,0,0,17,9,2,0,7,15,16,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289872020,ABC0174,30240,1,0,1,0,7,1,2,0,0,0,2,0,0,0,0,0,0,0,149,7,0,13,0,0,14,3,1,0,10,5,18,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1289959380,ABC0174,28620,1,0,1,0,7,2,2,0,0,0,1,0,0,0,0,0,0,0,156,7,0,6,2,0,15,5,0,0,10,8,18,4,2,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290045300,ABC0174,29940,1,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,152,5,0,10,0,0,17,15,3,0,0,23,3,2,2,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290131220,ABC0174,29700,0,0,1,0,7,4,2,0,0,0,2,0,0,0,0,0,0,0,158,4,0,4,1,0,15,4,0,0,11,7,18,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290218580,ABC0174,28440,1,0,1,0,7,5,4,0,0,0,2,0,0,0,0,0,0,0,149,5,0,13,1,0,15,8,0,0,7,16,15,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290304920,ABC0174,28800,1,0,1,0,7,6,1,0,0,0,1,0,0,0,0,0,0,0,161,10,0,1,0,0,17,5,2,0,11,9,18,4,2,2,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290391320,ABC0174,28620,1,0,1,0,7,0,4,0,0,0,1,0,0,0,0,0,0,0,155,4,0,7,0,0,15,9,0,0,6,17,14,4,0,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290477420,ABC0174,29340,0,0,1,0,7,1,1,0,1,0,2,0,0,0,0,0,0,0,147,4,0,15,0,0,15,6,0,0,9,14,22,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290564120,ABC0174,28560,0,0,1,0,7,2,3,0,0,0,1,0,0,0,0,0,0,0,157,3,0,5,0,0,15,5,0,0,10,11,21,4,2,2,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290649560,ABC0174,29820,1,0,1,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,150,1,0,12,0,0,15,12,0,0,3,17,5,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,1,2
1290995820,ABC0174,29580,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,14,12,1,0,2,14,10,4,1,0,Salesman,1,5,2,1,15,41,34,13,32,0,0
1291082160,ABC0174,29640,1,0,1,0,7,1,2,0,0,0,3,0,0,0,0,0,0,0,145,0,0,17,0,0,15,4,0,0,11,7,18,3,2,2,Salesman,1,5,2,1,15,41,34,13,32,0,0
1291168800,ABC0174,28920,0,0,1,0,7,2,6,0,0,0,7,0,0,0,0,0,0,0,157,0,0,5,0,0,15,7,0,0,8,13,16,4,1,0,,,,,,15,41,34,13,32,1,2
1291254900,ABC0174,29640,1,0,1,0,7,3,2,0,1,0,4,0,0,0,0,0,0,0,151,0,0,11,0,0,15,5,0,0,10,9,18,4,2,0,,,,,,15,41,34,13,32,0,0
1291341720,ABC0174,28620,1,0,1,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,15,3,0,0,12,8,19,4,2,0,,,,,,15,41,34,13,32,0,0
1291513560,ABC0174,29700,1,0,1,0,7,6,2,0,1,0,3,0,0,0,1,0,0,0,151,0,0,11,0,0,15,10,0,0,5,19,15,3,1,0,,,,,,15,41,34,13,32,0,0
1291600560,ABC0174,28920,1,0,1,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,151,0,0,11,0,0,14,4,0,0,10,9,19,4,0,0,,,,,,15,41,34,13,32,1,2
1291687200,ABC0174,28800,1,0,1,0,7,1,3,0,0,0,1,0,0,0,0,0,0,0,150,0,0,12,0,0,14,7,0,0,7,12,15,4,0,5,,,,,,15,41,34,13,32,0,0
1291773420,ABC0174,29100,0,0,1,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,152,0,0,10,0,0,15,3,0,0,12,7,28,3,2,1,,,,,,15,41,34,13,32,0,0
1291860060,ABC0174,28620,1,0,1,0,7,3,3,0,1,0,4,0,0,0,1,0,0,0,162,0,0,0,0,0,15,1,0,0,14,5,24,3,0,1,,,,,,15,41,34,13,32,0,0
1291946400,ABC0174,28800,1,0,1,0,7,4,5,0,0,0,11,0,0,0,0,0,0,0,153,0,0,9,0,0,5,4,0,0,1,7,2,3,2,0,,,,,,15,41,34,13,32,1,2
1292031960,ABC0174,29580,1,0,1,0,7,5,5,0,1,0,3,0,0,0,0,0,0,0,150,0,0,12,0,0,15,4,0,0,11,11,16,4,2,0,,,,,,15,41,34,13,32,1,2
1292205720,ABC0174,28800,1,0,1,0,7,0,6,0,0,0,6,0,0,0,0,0,0,0,152,0,0,10,0,0,15,14,0,0,1,21,8,2,1,0,,,,,,15,41,34,13,32,1,2
1292292180,ABC0174,28560,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,22,0,0,15,15,1,0,0,22,2,2,1,0,,,,,,15,41,34,13,32,0,0
1292378400,ABC0174,28740,1,0,1,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,151,0,0,11,0,0,15,4,1,0,11,8,18,4,1,0,,,,,,15,41,34,13,32,0,0
1292464800,ABC0174,29100,1,0,1,0,7,3,3,0,2,0,3,0,0,0,0,0,0,0,154,0,0,8,0,0,15,7,0,0,8,19,15,4,1,0,,,,,,15,41,34,13,32,1,2
1292551320,ABC0174,28920,1,0,1,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,157,0,0,5,0,0,15,14,0,0,1,19,3,3,2,2,,,,,,15,41,34,13,32,0,0
1292810460,ABC0174,28680,1,0,1,0,7,0,2,0,0,0,3,0,0,0,0,0,0,0,154,0,0,8,0,0,15,1,0,0,14,5,20,3,1,4,,,,,,15,41,34,13,32,0,0
1292896320,ABC0174,30120,1,0,1,0,7,1,7,0,0,0,12,0,0,0,0,0,0,0,146,0,0,16,0,0,15,14,1,0,1,20,8,3,1,0,,,,,,15,41,34,13,32,1,2
1292983200,ABC0174,28800,1,0,1,0,7,2,3,0,0,0,1,0,0,0,0,0,0,0,40,0,0,122,0,0,15,4,0,0,11,7,16,4,2,8,,,,,,15,41,34,13,32,0,0
1293069780,ABC0174,28560,1,0,1,0,7,3,2,0,0,0,3,0,0,0,0,0,0,0,150,0,0,12,0,0,15,5,1,0,9,9,16,4,2,1,,,,,,15,41,34,13,32,0,0
1293155160,ABC0174,30240,1,0,1,0,7,4,5,0,0,0,5,0,0,0,0,0,0,0,144,0,0,18,0,0,15,9,0,0,6,12,12,4,2,1,,,,,,15,41,34,13,32,1,2
